frame,source_path,raw_markers,raw_charuco_corners,perspective_markers,perspective_charuco_corners,marker_gain,charuco_gain,status,raw_detection_image,perspective_image,perspective_detection_image
frame_008670,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_008670.jpg,1,0,1,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_008670_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_008670_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_008670_perspective_best_focal_025_detection.jpg
frame_008700,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_008700.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_008700_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_008700_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_008700_perspective_best_focal_025_detection.jpg
frame_008730,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_008730.jpg,1,0,2,1,1,1,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_008730_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_008730_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_008730_perspective_best_focal_025_detection.jpg
frame_008760,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_008760.jpg,1,0,2,1,1,1,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_008760_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_008760_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_008760_perspective_best_focal_025_detection.jpg
frame_008790,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_008790.jpg,1,0,3,2,2,2,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_008790_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_008790_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_008790_perspective_best_focal_025_detection.jpg
frame_008820,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_008820.jpg,4,3,2,1,-2,-2,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_008820_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_008820_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_008820_perspective_best_focal_025_detection.jpg
frame_008850,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_008850.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_008850_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_008850_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_008850_perspective_best_focal_025_detection.jpg
frame_008880,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_008880.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_008880_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_008880_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_008880_perspective_best_focal_025_detection.jpg
frame_008910,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_008910.jpg,4,2,3,2,-1,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_008910_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_008910_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_008910_perspective_best_focal_025_detection.jpg
frame_008940,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_008940.jpg,4,1,3,1,-1,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_008940_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_008940_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_008940_perspective_best_focal_025_detection.jpg
frame_008970,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_008970.jpg,1,0,1,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_008970_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_008970_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_008970_perspective_best_focal_025_detection.jpg
frame_009000,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009000.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009000_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009000_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009000_perspective_best_focal_025_detection.jpg
frame_009030,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009030.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009030_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009030_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009030_perspective_best_focal_025_detection.jpg
frame_009060,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009060.jpg,1,0,2,0,1,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009060_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009060_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009060_perspective_best_focal_025_detection.jpg
frame_009090,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009090.jpg,1,0,0,0,-1,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009090_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009090_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009090_perspective_best_focal_025_detection.jpg
frame_009120,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009120.jpg,1,0,3,2,2,2,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009120_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009120_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009120_perspective_best_focal_025_detection.jpg
frame_009150,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009150.jpg,4,3,6,6,2,3,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009150_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009150_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009150_perspective_best_focal_025_detection.jpg
frame_009180,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009180.jpg,7,7,9,10,2,3,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009180_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009180_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009180_perspective_best_focal_025_detection.jpg
frame_009210,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009210.jpg,5,4,8,7,3,3,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009210_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009210_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009210_perspective_best_focal_025_detection.jpg
frame_009240,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009240.jpg,8,7,16,19,8,12,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009240_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009240_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009240_perspective_best_focal_025_detection.jpg
frame_009270,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009270.jpg,5,2,5,1,0,-1,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009270_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009270_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009270_perspective_best_focal_025_detection.jpg
frame_009300,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009300.jpg,2,0,3,1,1,1,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009300_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009300_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009300_perspective_best_focal_025_detection.jpg
frame_009330,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009330.jpg,2,0,3,2,1,2,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009330_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009330_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009330_perspective_best_focal_025_detection.jpg
frame_009360,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009360.jpg,3,2,5,3,2,1,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009360_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009360_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009360_perspective_best_focal_025_detection.jpg
frame_009390,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009390.jpg,2,0,2,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009390_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009390_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009390_perspective_best_focal_025_detection.jpg
frame_009420,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009420.jpg,2,0,2,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009420_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009420_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009420_perspective_best_focal_025_detection.jpg
frame_009450,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009450.jpg,1,0,1,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009450_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009450_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009450_perspective_best_focal_025_detection.jpg
frame_009480,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009480.jpg,3,2,3,2,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009480_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009480_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009480_perspective_best_focal_025_detection.jpg
frame_009510,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009510.jpg,1,0,3,1,2,1,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009510_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009510_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009510_perspective_best_focal_025_detection.jpg
frame_009540,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009540.jpg,1,0,1,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009540_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009540_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009540_perspective_best_focal_025_detection.jpg
frame_009570,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009570.jpg,1,0,1,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009570_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009570_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009570_perspective_best_focal_025_detection.jpg
frame_009600,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009600.jpg,2,1,2,1,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009600_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009600_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009600_perspective_best_focal_025_detection.jpg
frame_009630,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009630.jpg,1,0,3,2,2,2,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009630_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009630_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009630_perspective_best_focal_025_detection.jpg
frame_009660,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009660.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009660_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009660_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009660_perspective_best_focal_025_detection.jpg
frame_009690,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009690.jpg,1,0,3,2,2,2,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009690_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009690_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009690_perspective_best_focal_025_detection.jpg
frame_009720,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009720.jpg,3,2,5,4,2,2,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009720_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009720_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009720_perspective_best_focal_025_detection.jpg
frame_009750,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009750.jpg,5,5,4,3,-1,-2,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009750_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009750_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009750_perspective_best_focal_025_detection.jpg
frame_009780,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009780.jpg,2,0,2,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009780_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009780_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009780_perspective_best_focal_025_detection.jpg
frame_009810,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009810.jpg,2,0,1,0,-1,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009810_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009810_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009810_perspective_best_focal_025_detection.jpg
frame_009840,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009840.jpg,1,0,1,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009840_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009840_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009840_perspective_best_focal_025_detection.jpg
frame_009870,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009870.jpg,1,0,2,1,1,1,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009870_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009870_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009870_perspective_best_focal_025_detection.jpg
frame_009900,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009900.jpg,3,2,4,4,1,2,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009900_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009900_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009900_perspective_best_focal_025_detection.jpg
frame_009930,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009930.jpg,4,2,2,1,-2,-1,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009930_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009930_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009930_perspective_best_focal_025_detection.jpg
frame_009960,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009960.jpg,2,1,2,1,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009960_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009960_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009960_perspective_best_focal_025_detection.jpg
frame_009990,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_009990.jpg,2,1,2,1,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_009990_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_009990_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_009990_perspective_best_focal_025_detection.jpg
frame_010020,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010020.jpg,0,0,1,0,1,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010020_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010020_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010020_perspective_best_focal_025_detection.jpg
frame_010050,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010050.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010050_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010050_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010050_perspective_best_focal_025_detection.jpg
